ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
32,32,0,30.0,1,1,15.0,3,1,2,4.0,0,3.0,2,2.0,0,4,1,1.0,1,17206.0
33,33,1,39.0,1,3,11.0,1,1,2,3.0,1,3.0,0,4.0,0,2,0,1.0,2,17086.0
34,34,1,24.0,1,1,6.0,3,1,3,3.0,0,3.0,0,3.0,1,3,1,2.0,1,17293.0
35,35,0,43.0,1,1,8.0,3,0,3,2.0,0,3.0,1,2.0,0,2,0,1.0,1,17645.0
36,36,1,50.0,1,3,9.0,3,1,2,4.0,0,3.0,0,2.0,1,4,0,0.0,1,17683.0
37,37,0,35.0,1,3,8.0,3,0,3,3.0,0,3.0,0,2.0,0,2,1,0.0,1,17014.0
38,38,0,36.0,1,1,11.0,2,0,2,4.0,0,,0,1.0,1,2,1,0.0,1,95000.0
39,39,0,33.0,0,3,6.0,2,0,2,2.0,1,5.0,0,3.0,0,3,1,0.0,2,20376.0
40,40,0,35.0,1,1,10.0,2,1,3,3.0,0,3.0,1,2.0,0,4,0,0.0,1,16951.0
41,41,0,27.0,1,1,8.0,2,0,2,3.0,0,5.0,1,2.0,0,3,0,1.0,1,17341.0
42,42,1,26.0,1,1,31.0,2,1,2,5.0,0,3.0,2,2.0,0,2,1,1.0,1,17293.0
43,43,0,27.0,0,3,14.0,2,1,2,3.0,3,3.0,3,2.0,0,2,1,0.0,3,23726.0
44,44,0,36.0,0,1,6.0,3,0,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,22347.0
45,45,1,41.0,1,1,18.0,1,0,2,3.0,2,3.0,0,2.0,0,4,1,0.0,4,34545.0
46,46,0,34.0,0,3,,3,1,3,3.0,1,3.0,2,1.0,0,5,1,1.0,2,19568.0
47,47,0,37.0,1,1,25.0,2,1,3,3.0,0,4.0,0,5.0,0,4,1,1.0,1,18022.0
48,48,0,46.0,0,3,11.0,3,1,3,3.0,1,3.0,2,5.0,1,5,1,1.0,2,20772.0
49,49,0,35.0,1,1,14.0,2,1,2,2.0,0,3.0,0,2.0,0,5,1,1.0,1,17269.0
50,50,1,48.0,1,1,6.0,2,1,3,4.0,3,3.0,2,1.0,1,5,0,2.0,3,20381.0
51,51,1,36.0,1,1,11.0,1,1,2,3.0,0,3.0,2,2.0,1,2,1,0.0,1,18441.0
52,52,0,44.0,1,3,6.0,3,0,3,3.0,1,5.0,1,6.0,1,2,0,0.0,2,20454.0
53,53,0,35.0,0,1,17.0,3,1,3,4.0,3,5.0,0,3.0,1,5,1,1.0,3,24884.0
54,54,0,36.0,1,3,29.0,3,0,2,4.0,1,3.0,0,1.0,1,2,1,0.0,2,22347.0
55,55,0,33.0,0,1,6.0,2,0,3,3.0,3,3.0,3,2.0,1,2,1,0.0,3,28458.0
56,56,0,35.0,0,3,24.0,2,1,3,3.0,3,5.0,0,2.0,0,4,1,0.0,3,24069.0
57,57,0,36.0,1,1,29.0,3,0,1,3.0,0,5.0,0,4.0,1,4,1,0.0,1,22347.0
58,58,0,31.0,1,1,13.0,2,1,2,3.0,1,3.0,1,4.0,0,3,1,0.0,2,20915.0
59,59,0,37.0,1,1,6.0,2,1,2,4.0,1,3.0,1,2.0,0,5,1,1.0,2,20993.0
60,60,0,32.0,1,1,6.0,3,1,2,3.0,1,3.0,0,2.0,1,4,1,0.0,2,21162.0
61,61,0,38.0,0,1,35.0,2,0,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,17406.0
62,62,0,50.0,1,1,13.0,3,0,2,4.0,2,3.0,1,6.0,1,4,1,1.0,4,33740.0
63,63,0,59.0,1,3,31.0,2,0,2,3.0,3,5.0,3,1.0,0,3,1,0.0,3,22637.0
64,64,0,36.0,1,1,14.0,1,0,2,3.0,3,3.0,1,2.0,0,4,1,1.0,3,25096.0
65,65,0,55.0,1,1,14.0,3,0,2,3.0,4,3.0,1,3.0,1,3,0,1.0,0,29756.0
66,66,0,36.0,0,1,17.0,2,1,3,4.0,1,4.0,3,2.0,0,4,1,1.0,2,21499.0
67,67,0,45.0,1,1,13.0,2,1,2,3.0,3,5.0,1,3.0,0,3,1,1.0,3,24724.0
68,68,0,35.0,0,1,6.0,3,1,3,3.0,0,5.0,0,5.0,0,2,0,1.0,1,17194.0
69,69,1,36.0,1,1,15.0,3,1,3,4.0,0,3.0,0,1.0,1,2,0,1.0,1,18388.0
70,70,0,59.0,0,3,6.0,2,0,2,4.0,1,3.0,2,1.0,0,5,1,1.0,2,20473.0
71,71,0,29.0,1,1,8.0,2,1,3,3.0,0,4.0,0,1.0,0,4,0,0.0,1,17703.0
72,72,0,31.0,1,1,6.0,3,1,2,3.0,0,4.0,2,2.0,0,3,0,0.0,1,17501.0
73,73,0,32.0,1,1,6.0,2,1,3,3.0,1,4.0,0,2.0,0,3,0,0.0,2,21220.0
74,74,0,36.0,1,1,12.0,2,0,2,2.0,1,3.0,0,4.0,0,2,0,0.0,2,18038.0
75,75,0,31.0,1,1,,2,0,3,3.0,1,3.0,2,2.0,0,5,0,1.0,2,22347.0
76,76,0,35.0,1,3,,3,1,2,4.0,1,5.0,2,1.0,0,2,0,1.0,2,22347.0
77,77,0,45.0,1,1,12.0,2,1,2,3.0,3,5.0,0,5.0,1,3,0,0.0,3,28245.0
78,78,0,37.0,1,1,13.0,3,1,1,3.0,3,3.0,2,5.0,0,2,0,0.0,3,28664.0
79,79,0,46.0,1,2,11.0,3,1,3,,1,4.0,1,1.0,1,5,0,1.0,2,20021.0
80,80,0,30.0,1,1,6.0,2,1,2,4.0,1,3.0,0,2.0,1,2,1,1.0,2,20126.0
81,81,0,35.0,1,1,6.0,3,1,1,4.0,0,3.0,2,2.0,0,4,1,0.0,1,17859.0
82,82,0,55.0,1,3,6.0,2,1,3,3.0,3,3.0,0,4.0,0,2,0,1.0,3,25239.0
83,83,0,38.0,0,1,12.0,3,0,3,5.0,1,3.0,1,1.0,1,2,0,2.0,2,20329.0
84,84,0,34.0,1,1,,3,1,3,3.0,1,4.0,0,2.0,0,5,0,0.0,2,22347.0
85,85,0,56.0,1,1,13.0,2,1,2,5.0,3,3.0,3,5.0,0,2,0,0.0,3,22260.0
86,86,0,23.0,1,3,8.0,1,1,3,3.0,0,5.0,1,4.0,0,3,1,1.0,1,17322.0
87,87,0,51.0,1,1,15.0,2,1,3,3.0,0,3.0,0,4.0,0,3,1,0.0,1,17075.0
88,88,0,36.0,1,1,8.0,2,1,2,4.0,1,3.0,0,2.0,0,4,1,0.0,2,22347.0
89,89,1,46.0,1,3,15.0,3,1,3,4.0,3,3.0,3,2.0,0,5,0,1.0,3,24619.0
90,90,0,40.0,0,1,6.0,2,1,3,4.0,4,4.0,0,2.0,0,2,1,2.0,0,28503.0
91,91,0,51.0,1,3,27.0,3,1,3,3.0,1,3.0,2,1.0,1,5,1,1.0,2,20441.0
92,92,0,30.0,1,3,10.0,3,0,3,4.0,1,4.0,1,2.0,1,3,1,1.0,2,20209.0
93,93,0,46.0,0,1,6.0,3,1,2,4.0,3,5.0,0,3.0,1,2,1,1.0,3,25673.0
94,94,0,32.0,1,3,12.0,3,1,2,,1,3.0,2,2.0,0,5,1,0.0,2,20010.0
95,95,0,54.0,1,1,8.0,1,0,2,3.0,3,3.0,0,1.0,0,4,1,0.0,3,28549.0
96,96,0,24.0,1,3,9.0,2,0,2,,1,3.0,0,1.0,0,4,1,0.0,2,19999.0
97,97,0,36.0,0,3,10.0,3,1,2,3.0,1,3.0,0,2.0,0,2,1,0.0,2,22347.0
98,98,0,58.0,1,3,16.0,3,1,2,3.0,4,3.0,2,1.0,0,3,1,1.0,0,28872.0
99,99,0,44.0,0,1,29.0,3,1,3,3.0,1,4.0,0,5.0,0,3,1,0.0,2,17042.0
100,100,1,37.0,1,2,12.0,2,1,3,3.0,0,5.0,1,5.0,1,2,1,0.0,1,17073.0
101,101,0,32.0,1,1,6.0,2,1,3,3.0,0,5.0,2,2.0,0,2,0,2.0,1,17956.0
102,102,1,20.0,0,1,12.0,2,0,3,4.0,0,3.0,2,2.0,1,2,1,1.0,1,17926.0
103,103,0,34.0,1,1,,2,0,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,19809.0
104,104,0,37.0,0,1,8.0,2,1,3,4.0,1,3.0,1,6.0,0,2,0,1.0,2,20163.0
105,105,0,59.0,0,2,8.0,2,0,2,4.0,2,3.0,0,1.0,0,2,1,1.0,4,33844.0
106,106,0,50.0,0,1,6.0,2,0,3,3.0,2,4.0,0,4.0,1,2,0,2.0,4,33172.0
107,107,1,25.0,1,3,11.0,3,1,2,4.0,1,3.0,2,2.0,1,3,1,0.0,2,20744.0
108,108,0,25.0,1,1,13.0,3,1,3,4.0,0,3.0,0,2.0,0,2,1,2.0,1,17889.0
109,109,0,22.0,1,1,21.0,3,0,2,3.0,0,3.0,2,2.0,0,2,1,1.0,1,17871.0
110,110,0,51.0,0,1,6.0,3,0,1,4.0,3,5.0,3,4.0,0,2,1,0.0,3,22484.0
111,111,1,34.0,0,1,13.0,2,1,3,5.0,1,3.0,2,2.0,1,5,1,1.0,2,21074.0
112,112,0,54.0,0,2,32.0,2,0,1,2.0,4,3.0,2,3.0,1,3,1,0.0,0,32328.0
113,113,0,24.0,1,1,24.0,2,1,2,3.0,0,3.0,0,1.0,0,4,1,0.0,1,17774.0
114,114,0,34.0,1,1,,2,0,2,4.0,1,4.0,1,7.0,0,3,0,1.0,2,19505.0
115,115,0,37.0,1,3,9.0,2,1,2,3.0,3,3.0,3,3.0,0,3,0,0.0,3,22428.0
116,116,0,34.0,1,1,11.0,3,0,2,4.0,3,5.0,3,3.0,0,2,0,0.0,3,26631.0
117,117,0,36.0,0,3,17.0,1,0,3,3.0,3,3.0,0,1.0,0,5,0,0.0,3,24738.0
118,118,0,36.0,1,1,9.0,2,0,2,3.0,0,3.0,1,6.0,0,2,1,0.0,1,17835.0
119,119,0,43.0,0,3,32.0,2,1,3,3.0,4,3.0,0,2.0,1,2,0,0.0,0,31959.0
120,120,0,30.0,0,1,29.0,2,1,3,5.0,0,3.0,1,2.0,0,3,1,2.0,1,17613.0
121,121,0,33.0,0,3,28.0,3,1,3,3.0,1,4.0,0,1.0,0,2,0,1.0,2,21146.0
122,122,1,56.0,1,1,20.0,2,0,3,,0,4.0,0,1.0,1,5,1,1.0,1,19963.0
123,123,0,51.0,1,1,12.0,2,1,2,3.0,2,3.0,2,1.0,0,5,1,0.0,4,34537.0
124,124,1,31.0,1,3,12.0,2,1,3,5.0,1,3.0,0,5.0,1,3,1,1.0,2,21172.0
125,125,0,26.0,1,1,12.0,2,0,2,4.0,0,4.0,0,2.0,0,3,1,0.0,1,17368.0
126,126,1,58.0,1,1,29.0,3,0,3,3.0,3,3.0,0,2.0,0,3,1,0.0,3,25312.0
127,127,1,19.0,1,3,28.0,3,1,2,3.0,0,3.0,2,2.0,1,2,0,1.0,1,16675.0
128,128,0,22.0,1,1,8.0,1,1,3,3.0,0,3.0,0,1.0,0,5,1,2.0,1,17523.0
129,129,0,49.0,1,1,26.0,3,0,3,3.0,1,5.0,0,2.0,0,2,1,2.0,2,21567.0
130,130,0,43.0,0,1,,3,0,3,2.0,0,3.0,2,5.0,0,3,0,2.0,1,19739.0
131,131,0,50.0,0,3,18.0,3,0,3,3.0,3,3.0,3,5.0,0,5,0,0.0,3,24208.0
132,132,1,31.0,1,3,,2,0,3,5.0,1,3.0,0,4.0,1,3,1,0.0,2,19559.0
133,133,0,41.0,1,3,15.0,2,1,3,3.0,3,3.0,1,4.0,1,2,0,1.0,3,23189.0
134,134,0,26.0,1,2,31.0,2,0,3,3.0,0,3.0,0,2.0,0,4,1,0.0,1,17942.0
135,135,0,36.0,1,1,12.0,3,1,2,,1,4.0,1,7.0,0,4,1,1.0,2,19941.0
136,136,1,51.0,0,1,14.0,2,1,2,5.0,3,3.0,3,3.0,0,2,0,1.0,3,25650.0
137,137,0,39.0,1,3,10.0,2,0,2,4.0,1,3.0,0,5.0,0,5,1,0.0,2,20902.0
138,138,0,25.0,1,3,34.0,2,1,2,4.0,1,3.0,0,3.0,0,4,0,0.0,2,23639.0
139,139,0,30.0,1,2,15.0,2,1,2,3.0,1,3.0,0,1.0,1,3,1,1.0,2,21347.0
140,140,1,36.0,1,1,15.0,3,0,2,3.0,0,5.0,2,1.0,0,4,1,1.0,1,22347.0
141,141,0,36.0,1,1,35.0,3,1,2,3.0,0,3.0,2,6.0,0,2,1,0.0,1,18452.0
142,142,0,38.0,1,1,9.0,1,0,2,3.0,1,3.0,2,4.0,1,5,0,0.0,2,1000.0
143,143,0,30.0,1,1,24.0,2,0,3,3.0,0,3.0,2,2.0,0,2,1,0.0,1,17632.0
144,144,0,32.0,0,3,,3,1,2,5.0,1,3.0,1,1.0,0,2,0,1.0,2,19668.0
145,145,0,30.0,1,1,11.0,1,0,2,3.0,0,5.0,1,6.0,0,5,1,1.0,1,18204.0
146,146,0,30.0,1,1,8.0,3,1,2,4.0,0,3.0,2,1.0,0,4,0,0.0,1,17720.0
147,147,0,41.0,0,1,16.0,2,1,3,4.0,4,5.0,1,5.0,0,2,1,0.0,0,32181.0
148,148,0,41.0,1,1,15.0,2,1,3,3.0,0,5.0,0,3.0,0,2,0,2.0,1,17238.0
149,149,0,19.0,1,1,9.0,3,0,3,3.0,0,4.0,2,2.0,0,3,1,2.0,1,16483.0
150,150,0,40.0,0,1,32.0,3,0,2,3.0,1,4.0,1,2.0,0,2,1,0.0,2,20605.0
151,151,0,35.0,1,3,6.0,3,1,3,3.0,3,4.0,0,2.0,0,4,1,2.0,3,22295.0
152,152,0,53.0,1,3,12.0,3,1,2,3.0,1,3.0,0,3.0,1,5,0,0.0,2,17306.0
153,153,0,45.0,1,1,15.0,2,1,2,3.0,1,4.0,1,1.0,0,4,1,0.0,2,17348.0
154,154,0,32.0,0,3,14.0,3,0,2,3.0,3,3.0,3,2.0,0,4,1,1.0,3,23998.0
155,155,0,29.0,0,1,,1,1,2,3.0,1,3.0,0,2.0,0,3,0,1.0,2,22347.0
156,156,0,51.0,1,1,13.0,3,1,2,4.0,1,3.0,0,3.0,0,3,1,1.0,2,21132.0
157,157,0,58.0,1,1,15.0,3,0,3,4.0,0,4.0,0,5.0,1,2,1,0.0,1,18346.0
158,158,0,40.0,1,3,10.0,3,1,3,4.0,3,3.0,0,1.0,0,2,1,0.0,3,25855.0
159,159,0,34.0,0,3,8.0,3,0,3,3.0,0,3.0,0,7.0,0,5,1,2.0,1,17231.0
160,160,0,22.0,1,1,25.0,3,1,3,3.0,0,3.0,0,2.0,0,2,0,1.0,1,17323.0
161,161,0,27.0,0,1,15.0,3,1,2,3.0,0,4.0,1,7.0,0,3,0,0.0,1,17024.0
162,162,0,28.0,1,1,27.0,3,1,2,3.0,0,3.0,0,2.0,0,2,0,0.0,1,17713.0
163,163,0,57.0,1,1,30.0,2,1,2,2.0,3,3.0,1,4.0,1,4,1,1.0,3,24439.0
164,164,0,27.0,0,1,9.0,3,1,3,4.0,0,3.0,1,2.0,1,2,0,2.0,1,17566.0
165,165,0,50.0,1,1,17.0,2,0,2,3.0,2,4.0,2,4.0,0,5,1,,4,34926.0
166,166,0,41.0,1,1,20.0,2,1,2,3.0,0,3.0,1,5.0,0,4,1,1.0,1,17451.0
167,167,0,30.0,1,3,11.0,2,0,2,3.0,3,3.0,0,3.0,0,4,1,1.0,3,24419.0
168,168,0,38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,2,1,1.0,2,23686.0
169,169,0,32.0,1,1,12.0,2,1,2,3.0,0,3.0,2,4.0,0,2,0,1.0,1,18038.0
170,170,0,27.0,1,1,23.0,1,1,2,3.0,0,4.0,0,1.0,1,4,1,0.0,1,18058.0
171,171,1,19.0,0,3,6.0,1,0,3,5.0,0,5.0,2,1.0,0,3,1,1.0,1,17325.0
172,172,0,36.0,0,1,9.0,3,1,1,3.0,0,4.0,2,5.0,0,4,1,0.0,1,17088.0
173,173,0,30.0,0,1,15.0,3,1,3,3.0,1,5.0,1,2.0,0,2,0,1.0,2,18072.0
174,174,0,45.0,1,3,10.0,2,0,1,,1,5.0,1,5.0,1,4,0,0.0,2,20006.0
175,175,0,56.0,1,1,,2,0,3,3.0,0,5.0,1,5.0,1,4,1,1.0,1,22347.0
176,176,0,33.0,1,1,8.0,2,1,2,3.0,0,3.0,2,1.0,0,3,0,1.0,1,17500.0
177,177,1,19.0,1,1,8.0,2,1,2,4.0,0,3.0,2,2.0,0,5,0,0.0,1,16102.0
178,178,0,46.0,1,3,6.0,3,0,3,3.0,3,5.0,1,2.0,0,2,1,1.0,3,25453.0
179,179,0,38.0,1,1,15.0,2,0,3,3.0,0,3.0,2,2.0,0,2,1,1.0,1,17288.0
180,180,0,36.0,1,1,18.0,3,0,3,3.0,0,3.0,0,1.0,1,4,1,2.0,1,22347.0
181,181,0,34.0,1,1,33.0,3,0,3,3.0,0,4.0,2,3.0,0,3,1,0.0,1,17311.0
182,182,1,41.0,1,3,26.0,3,0,3,3.0,0,4.0,2,2.0,1,4,0,2.0,1,18140.0
183,183,0,36.0,1,1,6.0,3,1,2,4.0,0,3.0,0,3.0,0,3,0,0.0,1,18690.0
184,184,0,53.0,1,1,,3,0,2,2.0,1,5.0,1,2.0,0,2,1,1.0,2,22347.0
185,185,0,33.0,1,1,20.0,3,0,3,3.0,0,4.0,0,2.0,0,5,0,0.0,1,17756.0
186,186,0,40.0,1,1,10.0,3,0,2,3.0,2,3.0,0,2.0,0,5,0,1.0,4,34033.0
187,187,0,55.0,1,1,20.0,3,1,3,2.0,2,4.0,2,1.0,0,2,0,2.0,4,33722.0
188,188,0,34.0,0,1,8.0,2,1,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0
189,189,0,51.0,1,1,9.0,3,0,3,3.0,4,4.0,2,4.0,0,5,0,1.0,0,28734.0
190,190,0,52.0,1,1,6.0,2,1,3,4.0,2,3.0,0,1.0,0,2,1,,4,34999.0
191,191,0,27.0,1,1,15.0,3,0,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17279.0
192,192,1,35.0,1,1,29.0,2,1,2,4.0,1,3.0,0,4.0,1,4,1,1.0,2,20916.0
193,193,0,43.0,0,1,13.0,3,1,2,2.0,0,3.0,1,5.0,0,4,0,1.0,1,17089.0
194,194,0,45.0,0,1,8.0,3,1,3,4.0,4,3.0,0,1.0,0,4,1,0.0,0,31792.0
195,195,0,36.0,1,1,27.0,2,1,3,2.0,0,5.0,0,2.0,1,3,0,2.0,1,18564.0
196,196,0,35.0,0,1,,3,0,2,3.0,1,4.0,2,6.0,0,2,1,0.0,2,22347.0
197,197,0,42.0,0,1,27.0,3,0,2,3.0,1,3.0,1,3.0,0,2,0,0.0,2,20265.0
198,198,0,38.0,1,1,8.0,2,1,2,3.0,1,3.0,0,1.0,0,2,0,1.0,2,21553.0
199,199,0,38.0,1,1,35.0,1,1,2,3.0,1,3.0,0,4.0,0,2,0,1.0,2,21261.0
200,200,0,27.0,0,1,,1,1,2,4.0,1,5.0,0,6.0,0,3,0,1.0,2,22347.0
201,201,0,49.0,0,1,24.0,2,1,3,3.0,1,3.0,1,2.0,1,2,0,1.0,2,21804.0
202,202,0,36.0,0,1,16.0,3,1,2,3.0,0,3.0,1,2.0,1,3,1,0.0,1,22347.0
203,203,0,40.0,1,1,25.0,3,1,2,3.0,1,3.0,0,1.0,1,2,1,1.0,2,17741.0
204,204,1,38.0,1,1,35.0,3,1,3,3.0,1,5.0,0,1.0,1,3,0,1.0,2,21673.0
205,205,1,29.0,1,3,33.0,3,0,2,3.0,3,3.0,0,2.0,0,3,1,1.0,3,22639.0
206,206,0,22.0,1,1,11.0,2,1,2,2.0,0,4.0,1,2.0,1,4,0,0.0,1,17328.0
207,207,0,36.0,0,1,24.0,3,0,3,3.0,0,3.0,2,2.0,0,3,1,2.0,1,17153.0
208,208,0,40.0,0,1,,2,1,3,4.0,1,3.0,0,1.0,0,5,1,0.0,2,19876.0
209,209,0,46.0,1,1,6.0,3,1,3,3.0,3,5.0,1,1.0,0,2,0,0.0,3,24396.0
210,210,1,32.0,1,3,10.0,3,1,2,5.0,3,3.0,0,2.0,0,2,1,1.0,3,25400.0
211,211,0,30.0,0,1,6.0,2,1,2,4.0,3,3.0,3,2.0,0,5,1,1.0,3,23474.0
212,212,0,27.0,0,3,26.0,2,0,2,3.0,1,3.0,3,2.0,0,2,1,1.0,2,24981.0
213,213,0,51.0,1,1,14.0,2,1,2,4.0,3,4.0,0,6.0,0,3,1,1.0,3,27490.0
214,214,1,30.0,1,1,9.0,1,0,2,3.0,0,5.0,2,6.0,1,4,1,1.0,1,17657.0
215,215,0,41.0,1,3,12.0,2,0,3,3.0,3,3.0,2,4.0,1,2,0,1.0,3,28591.0
216,216,1,30.0,0,3,32.0,3,0,2,4.0,1,5.0,3,6.0,0,2,0,1.0,2,21696.0
217,217,1,29.0,1,1,6.0,1,1,2,3.0,0,3.0,2,1.0,0,2,0,0.0,1,17058.0
218,218,0,45.0,0,3,12.0,3,0,2,4.0,3,3.0,3,7.0,0,4,1,0.0,3,23865.0
219,219,0,54.0,1,3,9.0,3,0,2,3.0,1,5.0,0,3.0,0,4,1,1.0,2,20940.0
220,220,0,36.0,1,1,11.0,2,1,3,3.0,1,4.0,2,1.0,0,2,0,2.0,2,20914.0
221,221,0,33.0,1,1,10.0,3,0,2,4.0,0,4.0,0,7.0,0,4,0,0.0,1,17622.0
222,222,0,37.0,0,1,17.0,2,1,2,3.0,3,3.0,1,2.0,1,3,0,1.0,3,27185.0
223,223,0,38.0,1,3,9.0,2,1,3,3.0,3,3.0,1,1.0,0,2,1,1.0,3,25609.0
224,224,0,31.0,1,1,,3,1,2,5.0,1,3.0,0,1.0,0,3,1,0.0,2,22347.0
225,225,0,59.0,1,1,9.0,2,1,3,4.0,0,3.0,0,4.0,0,3,0,1.0,1,17177.0
226,226,0,37.0,0,3,10.0,3,1,2,3.0,0,3.0,1,5.0,0,4,1,0.0,1,17177.0
227,227,0,29.0,0,3,6.0,3,0,2,3.0,3,3.0,0,2.0,0,3,1,0.0,3,22918.0
228,228,0,35.0,0,3,6.0,3,0,3,3.0,3,3.0,3,2.0,0,5,1,0.0,3,23789.0
229,229,1,29.0,1,1,24.0,3,1,2,4.0,0,3.0,2,2.0,1,3,0,1.0,1,17389.0
230,230,0,52.0,1,1,8.0,2,0,2,4.0,0,3.0,2,1.0,0,3,0,0.0,1,18212.0
231,231,0,42.0,1,1,10.0,1,1,2,3.0,2,3.0,0,2.0,0,2,0,1.0,4,34232.0
232,232,0,59.0,1,2,12.0,3,1,2,3.0,0,3.0,0,1.0,0,4,1,0.0,1,17267.0
233,233,0,50.0,1,3,6.0,3,0,3,3.0,2,3.0,1,4.0,0,2,1,1.0,4,34517.0
234,234,1,33.0,1,1,20.0,3,1,2,3.0,0,3.0,0,6.0,1,2,0,1.0,1,17436.0
235,235,0,43.0,1,3,22.0,3,0,3,3.0,4,3.0,0,6.0,1,3,0,1.0,0,31064.0
236,236,1,33.0,1,1,8.0,2,0,2,3.0,0,5.0,0,1.0,0,3,1,0.0,1,17707.0
237,237,0,52.0,0,3,8.0,2,1,3,4.0,2,3.0,2,2.0,1,2,1,2.0,4,34068.0
238,238,0,36.0,1,3,10.0,2,0,2,3.0,0,4.0,0,3.0,0,3,1,0.0,1,22347.0
239,239,1,36.0,1,1,6.0,2,1,3,4.0,0,3.0,2,1.0,1,5,1,0.0,1,22347.0
240,240,0,39.0,1,1,6.0,3,0,3,3.0,0,3.0,1,1.0,0,3,0,1.0,1,17232.0
